id,formula,density_calc,Hmix,Smix,Gmix,Tm,delta,elec_diff,VEC,processing,microstructure,doi,composition_norm
Alloy 0461,Al0.7Co0.3CrFeNi,6.79,-11.4,12.8,363.907673,1398.59,5.54,0.12,7.2,PM,FCC + BCC + Im,10.1016/j.matdes.2013.04.061,Al0.7Co0.3CrFeNi
Alloy 0466,CrMnFeCoNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.mtla.2019.100485,CoCrFeMnNi
Alloy 0467,CrMnFeCoNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.mtla.2019.100485,CoCrFeMnNi
Alloy 0468,AlCrFeMnNi,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC,10.1016/j.msea.2017.02.072,AlCrFeMnNi
Alloy 0469,AlCrFeMnNi,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,FCC + BCC,10.1016/j.msea.2017.02.072,AlCrFeMnNi
Alloy 0470,AlCrFeMnNi,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,FCC + BCC,10.1016/j.msea.2017.02.072,AlCrFeMnNi
Alloy 0471,AlCrFeMnNi,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,FCC + BCC + Im,10.1016/j.msea.2017.02.072,AlCrFeMnNi
Alloy 0472,AlCrFeMnNi,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,FCC + BCC + Im,10.1016/j.msea.2017.02.072,AlCrFeMnNi
Alloy 0473,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0474,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0475,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0476,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC + Im,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0477,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC + Im,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0478,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC + Im,10.1016/j.msea.2016.06.040,Al0.5CoCrFeNi
Alloy 0479,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1016/j.msea.2018.05.054,Al0.5CoCrFeNi
Alloy 0480,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1016/j.msea.2018.05.054,Al0.5CoCrFeNi
Alloy 0481,Al8Co17Cr17Cu8Fe17Ni33,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC,10.1007/s11837-013-0756-3,Al8Co17Cr17Cu8Fe17Ni33
Alloy 0482,Al8Co17Cr17Cu8Fe17Ni33,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC,10.1007/s11837-013-0756-3,Al8Co17Cr17Cu8Fe17Ni33
Alloy 0483,Al0.5CoCrFeMnNi,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC + BCC,10.1016/j.msea.2018.05.041,Al0.5CoCrFeMnNi
Alloy 0484,Al0.5CoCrFeMnNi,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC + Im,10.1016/j.msea.2018.05.041,Al0.5CoCrFeMnNi
Alloy 0485,Al0.5CoCrFeMnNi,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC,10.1016/j.msea.2018.05.041,Al0.5CoCrFeMnNi
Alloy 0486,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,AC,FCC,10.3390/met9111172,CoCrFeNi
Alloy 0487,CoCrFeNiV0.25,8.039665753,-5.591695502,12.70837022,410.784214,1578.190609,1.335027542,0.103916389,8.058823529,AC,FCC,10.3390/met9111172,CoCrFeNiV0.25
Alloy 0488,CoCrFeNiV0.5,7.912837028,-7.012345679,13.14594406,413.5548991,1591.516091,1.757830503,0.108979554,7.888888889,AC,FCC + Im,10.3390/met9111172,CoCrFeNiV0.5
Alloy 0489,CoCrFeNiV0.7,7.822778129,-7.913082843,13.30882902,415.8572534,1601.383539,1.980681889,0.111952101,7.765957447,AC,FCC + Im,10.3390/met9111172,CoCrFeNiV0.7
Alloy 0490,CoCrFeNiV0.8,7.781040559,-8.298611111,13.35141737,417.0072112,1606.076589,2.069154559,0.113161635,7.708333333,AC,FCC + Im,10.3390/met9111172,CoCrFeNiV0.8
Alloy 0491,CoCrFeNiV0.9,7.74128875,-8.646397334,13.37453678,418.1491763,1610.619457,2.146135286,0.114216451,7.653061224,AC,FCC + Im,10.3390/met9111172,CoCrFeNiV0.9
Alloy 0492,CoCrFeNiV,7.70338428,-8.96,13.38161053,419.2797342,1615.019241,2.213558747,0.115134704,7.6,AC,FCC + Im,10.3390/met9111172,CoCrFeNiV
Alloy 0493,(CoCrFeMnNi)99C1,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,5.08415353,0.158232912,7.96,AC,FCC,10.1080/21663831.2019.1638844,C1CoCrFeMnNi
Alloy 0494,(CoCrFeMnNi)99C1,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,5.08415353,0.158232912,7.96,PM,FCC,10.1080/21663831.2019.1638844,C1CoCrFeMnNi
Alloy 0495,(CoCrFeMnNi)99C1,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,5.08415353,0.158232912,7.96,PM,FCC,10.1080/21663831.2019.1638844,C1CoCrFeMnNi
Alloy 0496,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,3.704961557,0.142592305,7.992,AC,FCC,10.1016/j.actamat.2018.10.050,C0.2Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0497,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,3.704961557,0.142592305,7.992,AC,FCC,10.1016/j.actamat.2018.10.050,C0.2Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0498,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,3.704961557,0.142592305,7.992,AC,FCC,10.1016/j.actamat.2018.10.050,C0.2Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0499,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,3.704961557,0.142592305,7.992,AC,FCC,10.1016/j.actamat.2018.10.050,C0.2Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0500,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.272583477,0.148651873,7.980059821,AC,FCC,10.1016/j.actamat.2018.10.050,C0.5Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0501,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.272583477,0.148651873,7.980059821,AC,FCC,10.1016/j.actamat.2018.10.050,C0.5Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0502,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.272583477,0.148651873,7.980059821,AC,FCC,10.1016/j.actamat.2018.10.050,C0.5Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0503,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.272583477,0.148651873,7.980059821,AC,FCC + Im,10.1016/j.actamat.2018.10.050,C0.5Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0504,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.769705563,0.154404701,7.968190855,AC,FCC,10.1016/j.actamat.2018.10.050,C0.8Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0505,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.769705563,0.154404701,7.968190855,AC,FCC,10.1016/j.actamat.2018.10.050,C0.8Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0506,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.769705563,0.154404701,7.968190855,AC,FCC + Im,10.1016/j.actamat.2018.10.050,C0.8Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0507,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.769705563,0.154404701,7.968190855,AC,FCC + Im,10.1016/j.actamat.2018.10.050,C0.8Co19.96Cr19.96Fe19.96Mn19.96Ni19.96
Alloy 0508,Al0.1CoCrFeNi,7.99,-5.04,12.2,401.2921017,1538.71,2.3,0.1,8.12,AC,FCC,10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi
Alloy 0509,Al0.1CoCrFeNi,7.99,-5.04,12.2,401.2921017,1538.71,2.3,0.1,8.12,AC,FCC,10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi
Alloy 0510,Al0.1CoCrFeNi,7.99,-5.04,12.2,401.2921017,1538.71,2.3,0.1,8.12,AC,FCC,10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi
Alloy 0511,Al0.1CoCrFeNi,7.99,-5.04,12.2,401.2921017,1538.71,2.3,0.1,8.12,AC,FCC,10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi
Alloy 0512,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0513,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC + Im,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0514,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC + Im,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0515,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0516,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0517,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0518,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.msea.2019.04.025,CoCrFeMnNi
Alloy 0519,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0520,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0521,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0522,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0523,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0524,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.msea.2019.138226,AlCoCrFeNi2.1
Alloy 0525,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0526,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0527,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0528,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.msea.2019.138226,AlCoCrFeNi2.1
Alloy 0529,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0530,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0531,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + BCC,10.1016/j.intermet.2019.106601,AlCoCrFeNi2.1
Alloy 0532,Fe45Cr10V10Co10Ni25,7.929630605,-5.82,11.61262282,407.5763649,1559.303243,1.739286365,0.092714616,8.1,AC,FCC,10.1038/s41598-019-39570-y,Co10Cr10Fe45Ni25V10
Alloy 0533,Fe45Cr10V10Co20Ni15,7.930000747,-5.36,11.85892612,408.475666,1564.215923,1.732527204,0.090138782,8.0,AC,FCC,10.1038/s41598-019-39570-y,Co20Cr10Fe45Ni15V10
Alloy 0534,Fe45Cr10V10Co30Ni5,7.930370606,-4.9,11.06508518,411.0116893,1569.155413,1.724828537,0.087384209,7.9,AC,FCC + BCC + Im,10.1038/s41598-019-39570-y,Co30Cr10Fe45Ni5V10
Alloy 0535,Fe45Cr10V10Co35,7.93055543,-4.67,9.87162138,418.0273851,1588.7,1.720623695,0.085934568,7.85,AC,FCC + BCC + Im,10.1038/s41598-019-39570-y,Co35Cr10Fe45V10
Alloy 0536,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,PM,FCC + Im,10.1016/j.intermet.2018.09.011,AlCoCrFeNi
Alloy 0537,Al19Co19Cr19Fe19Ni19Fe5,6.779539742,-11.6888,13.34191504,356.3513095,1372.431744,5.68775101,0.118057782,7.24,PM,FCC + Im,10.1016/j.intermet.2018.09.011,Al19Co19Cr19Fe19Fe5Ni19
Alloy 0538,Al17Co17Cr17Fe17Ni17Fe15,6.888932523,-10.4312,13.04996086,361.1366748,1389.294294,5.485776742,0.112695874,7.32,PM,FCC + Im,10.1016/j.intermet.2018.09.011,Al17Co17Cr17Fe17Fe15Ni17
Alloy 0539,Al16Co16Cr16Fe16Ni16Fe20,6.944083627,-9.8048,12.80964765,363.6705616,1397.747315,5.373010106,0.109824587,7.36,PM,FCC + Im,10.1016/j.intermet.2018.09.011,Al16Co16Cr16Fe16Fe20Ni16
Alloy 0540,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1007/s11837-012-0366-5,AlCoCrFeNi
Alloy 0541,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1007/s11837-012-0366-5,AlCoCrFeNiTi0.5
Alloy 0542,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 0545,Al0.5CoCrFeMnNi,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC + BCC,10.1016/j.msea.2019.01.041,Al0.5CoCrFeMnNi
Alloy 0546,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0547,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0548,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0549,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0550,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0551,Cr20Fe6Co34Ni34Mo6,8.587067955,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,AC,FCC,10.1016/j.ijplas.2018.10.005,Co34Cr20Fe6Mo6Ni34
Alloy 0552,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.jallcom.2019.04.296,CoCrFeMnNi
Alloy 0553,AlCoCrNi,6.458459772,-15.5,11.52629192,357.2229537,1366.25,6.134075267,0.131624466,7.0,AC,BCC + Im,10.1016/j.jallcom.2018.11.057,AlCoCrNi
Alloy 0554,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC + Im,10.1016/j.jallcom.2018.11.057,AlCoCrFeNi
Alloy 0555,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.msea.2018.08.079,CoCrNi
Alloy 0556,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.msea.2018.08.079,CoCrNi
Alloy 0557,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0558,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC + Im,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0559,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC + Im,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0560,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC + Im,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0561,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC + Im,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0562,V10Cr15Mn5Fe35Co10Ni25,7.871764882,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC + Im,10.1016/j.msea.2019.138604,Co10Cr15Fe35Mn5Ni25V10
Alloy 0563,Co17.5Cr12.5Fe55Ni10Mo5,8.202820612,-2.335,10.59100584,420.9001257,1603.994033,2.092874289,0.09995499,8.025,AC,FCC + Im,10.1016/j.jallcom.2018.12.040,Co17.5Cr12.5Fe55Mo5Ni10
Alloy 0564,Co17.5Cr12.5Fe55Ni10Mo5,8.202820612,-2.335,10.59100584,420.9001257,1603.994033,2.092874289,0.09995499,8.025,AC,FCC,10.1016/j.jallcom.2018.12.040,Co17.5Cr12.5Fe55Mo5Ni10
Alloy 0565,Co17.5Cr12.5Fe55Ni10Mo5,8.202820612,-2.335,10.59100584,420.9001257,1603.994033,2.092874289,0.09995499,8.025,AC,FCC,10.1016/j.jallcom.2018.12.040,Co17.5Cr12.5Fe55Mo5Ni10
Alloy 0566,Co17.5Cr12.5Fe55Ni10Mo5,8.202820612,-2.335,10.59100584,420.9001257,1603.994033,2.092874289,0.09995499,8.025,AC,FCC,10.1016/j.jallcom.2018.12.040,Co17.5Cr12.5Fe55Mo5Ni10
Alloy 0567,Co18Cr12.5Fe55Ni7Mo7.5,8.252868013,-2.331,10.62440675,428.7501148,1634.117108,2.514010548,0.111132309,7.92,AC,FCC + Im,10.1016/j.jallcom.2018.12.040,Co18Cr12.5Fe55Mo7.5Ni7
Alloy 0568,Co18Cr12.5Fe55Ni7Mo7.5,8.252868013,-2.331,10.62440675,428.7501148,1634.117108,2.514010548,0.111132309,7.92,AC,FCC + Im,10.1016/j.jallcom.2018.12.040,Co18Cr12.5Fe55Mo7.5Ni7
Alloy 0569,Co18Cr12.5Fe55Ni7Mo7.5,8.252868013,-2.331,10.62440675,428.7501148,1634.117108,2.514010548,0.111132309,7.92,AC,FCC,10.1016/j.jallcom.2018.12.040,Co18Cr12.5Fe55Mo7.5Ni7
Alloy 0570,Co18Cr12.5Fe55Ni7Mo7.5,8.252868013,-2.331,10.62440675,428.7501148,1634.117108,2.514010548,0.111132309,7.92,AC,FCC,10.1016/j.jallcom.2018.12.040,Co18Cr12.5Fe55Mo7.5Ni7
Alloy 0571,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0572,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0573,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0574,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0575,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0576,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0577,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0578,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0579,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0580,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0581,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0582,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0583,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.msea.2011.11.045,AlCoCrCuFeNi
Alloy 0584,AlMo0.5NbTa0.5TiZr,7.15,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,AC,BCC,10.1016/j.actamat.2014.01.029,AlMo0.5NbTa0.5TiZr
Alloy 0585,AlMo0.5NbTa0.5TiZr,7.15,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,AC,BCC,10.1016/j.actamat.2014.01.029,AlMo0.5NbTa0.5TiZr
Alloy 0586,AlMo0.5NbTa0.5TiZr,7.15,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,AC,BCC,10.1016/j.actamat.2014.01.029,AlMo0.5NbTa0.5TiZr
Alloy 0587,Al0.4Hf0.6NbTaTiZr,9.09,-6.33,14.5,619.66987,2397.2,4.11,0.12,4.32,AC,BCC,10.1016/j.actamat.2014.01.029,Al0.4Hf0.6NbTaTiZr
Alloy 0588,Al0.4Hf0.6NbTaTiZr,9.09,-6.33,14.5,619.66987,2397.2,4.11,0.12,4.32,AC,BCC,10.1016/j.actamat.2014.01.029,Al0.4Hf0.6NbTaTiZr
Alloy 0589,Al0.4Hf0.6NbTaTiZr,9.09,-6.33,14.5,619.66987,2397.2,4.11,0.12,4.32,AC,BCC,10.1016/j.actamat.2014.01.029,Al0.4Hf0.6NbTaTiZr
Alloy 0590,Al0.4Hf0.6NbTaTiZr,9.09,-6.33,14.5,619.66987,2397.2,4.11,0.12,4.32,AC,BCC,10.1016/j.actamat.2014.01.029,Al0.4Hf0.6NbTaTiZr
Alloy 0591,HfNbTaTiZr,9.9,2.72,13.38,655.02398,2523.0,4.01,0.12,4.4,AC,BCC,10.1016/j.jallcom.2011.02.171,HfNbTaTiZr
Alloy 0592,AlMo0.5NbTa0.5TiZr,7.15,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,AC,BCC + Im,10.1007/s11837-014-1066-0,AlMo0.5NbTa0.5TiZr
Alloy 0593,AlNb1.5Ta0.5Ti1.5Zr0.5,6.85,-15.12,12.51,556.3368171,2135.79,3.07,0.08,4.2,AC,BCC,10.1007/s11837-014-1066-0,AlNb1.5Ta0.5Ti1.5Zr0.5
